img_path,item_identifier,subset,defect_prob
/data/public/dataset/kaputt/data/train/reference-data/crop/180633a6-5cb0-456d-81ad-df510c6a539c.jpg,d1c83fd9,train,0.2560870945453644
/data/public/dataset/kaputt/data/train/reference-data/crop/2c1bf42c-c211-43d0-846a-6ed8213d0214.jpg,d1c83fd9,train,0.22884513437747955
/data/public/dataset/kaputt/data/train/reference-data/crop/a8bd38d7-db6a-4d98-af17-e7b761d9710f.jpg,8213531e,train,0.19559407234191895
/data/public/dataset/kaputt/data/train/reference-data/crop/23c4fa28-9020-4e15-921e-28ff84f31c8e.jpg,8213531e,train,0.16885696351528168
/data/public/dataset/kaputt/data/train/reference-data/crop/76d3cd19-8049-49b2-95e2-9fafaba68511.jpg,8213531e,train,0.4414322078227997
/data/public/dataset/kaputt/data/train/reference-data/crop/f367c4d2-edb3-4bfa-bc05-0c2b75a69fba.jpg,055cdccb,train,0.4719533324241638
/data/public/dataset/kaputt/data/train/reference-data/crop/f192a136-9936-4883-b8dd-1b04b1815bdb.jpg,055cdccb,train,0.4130035638809204
/data/public/dataset/kaputt/data/train/reference-data/crop/462b47db-50be-466f-97f7-cd2baa161010.jpg,055cdccb,train,0.2018132209777832
/data/public/dataset/kaputt/data/train/reference-data/crop/04fe35d5-21cf-4041-84c1-d05ab38e7eb0.jpg,4ac3564d,train,0.6791787147521973
/data/public/dataset/kaputt/data/train/reference-data/crop/ab1c9d99-f20a-44b6-8656-d1459430e7ee.jpg,4ac3564d,train,0.7166153788566589
/data/public/dataset/kaputt/data/train/reference-data/crop/cb9b0438-490d-4767-9653-3da733de53ae.jpg,4ac3564d,train,0.7162185907363892
/data/public/dataset/kaputt/data/train/reference-data/crop/410421e4-fc58-485d-a061-3eae8d6957b5.jpg,6c225eff,train,0.3713645935058594
/data/public/dataset/kaputt/data/train/reference-data/crop/d344787e-400b-42f0-8d5b-e002dbe76ce0.jpg,6c225eff,train,0.3429014980792999
/data/public/dataset/kaputt/data/train/reference-data/crop/b2660ede-5820-4c89-ab85-447604b4ed4d.jpg,6c225eff,train,0.4330221712589264
/data/public/dataset/kaputt/data/train/reference-data/crop/32980956-5355-4f89-84c4-97523269bac5.jpg,14a7aa60,train,0.1830088496208191
/data/public/dataset/kaputt/data/train/reference-data/crop/c7847e80-b655-4bfd-a0a3-d614f272fa35.jpg,14a7aa60,train,0.2354598045349121
/data/public/dataset/kaputt/data/train/reference-data/crop/b3dedec2-5c6e-4789-af14-b383b98c9a0d.jpg,14a7aa60,train,0.18359363079071045
/data/public/dataset/kaputt/data/train/reference-data/crop/8aa39cd8-7d7c-4f9d-abc6-3d0bd19e45a5.jpg,cefc732e,train,0.35398629307746887
/data/public/dataset/kaputt/data/train/reference-data/crop/26096b6f-ee13-4d79-82ff-5fb038d86ec6.jpg,cefc732e,train,0.3661363422870636
/data/public/dataset/kaputt/data/train/reference-data/crop/07947b1e-f518-4087-a39b-4c72ac3e486a.jpg,cefc732e,train,0.22270014882087708
/data/public/dataset/kaputt/data/train/reference-data/crop/514a5938-908c-4260-b159-a9e338fa61c7.jpg,3c4dc8bd,train,0.13799647986888885
/data/public/dataset/kaputt/data/train/reference-data/crop/4fa564dc-c30c-474a-ab91-ff4fbc48c4d2.jpg,3c4dc8bd,train,0.10017222166061401
/data/public/dataset/kaputt/data/train/reference-data/crop/a3ee5552-8006-4049-965c-143070187a32.jpg,3c4dc8bd,train,0.08945459872484207
/data/public/dataset/kaputt/data/train/reference-data/crop/17cb1f50-0b02-410e-9d1a-a9febf535a8d.jpg,e527e376,train,0.2075357437133789
/data/public/dataset/kaputt/data/train/reference-data/crop/d842ce55-16d5-4b19-bc6c-845ebb81b59b.jpg,e527e376,train,0.4699459671974182
/data/public/dataset/kaputt/data/train/reference-data/crop/07d2c99d-8911-47af-bb91-5a0b33f5ece3.jpg,e527e376,train,0.1661335527896881
/data/public/dataset/kaputt/data/train/reference-data/crop/62900685-085d-4003-be12-5f858ee9423d.jpg,8fb2e75c,train,0.4076281487941742
/data/public/dataset/kaputt/data/train/reference-data/crop/ccb66c6a-d045-49fc-a457-cad96b05d17d.jpg,8fb2e75c,train,0.2747403681278229
/data/public/dataset/kaputt/data/train/reference-data/crop/86bf5257-d991-4218-ac68-516ddeeaed9d.jpg,8fb2e75c,train,0.22815649211406708
/data/public/dataset/kaputt/data/train/reference-data/crop/bc30f81e-04c4-47ee-b418-990de1bc6ce1.jpg,fcd2b079,train,0.230919748544693
/data/public/dataset/kaputt/data/train/reference-data/crop/3e57526f-3816-4775-9506-6db10ed7bed0.jpg,fcd2b079,train,0.30445513129234314
/data/public/dataset/kaputt/data/train/reference-data/crop/ddb4104c-aae7-4a10-9cc9-caec96d1edaa.jpg,fcd2b079,train,0.2999247610569
/data/public/dataset/kaputt/data/train/reference-data/crop/fc44212b-e0fd-4e11-83ac-c4e1d4be1593.jpg,0cb6b7b6,train,0.3897787928581238
/data/public/dataset/kaputt/data/train/reference-data/crop/e97cb5be-3039-4ae6-b6f1-54670647fa74.jpg,0cb6b7b6,train,0.5042723417282104
/data/public/dataset/kaputt/data/train/reference-data/crop/3431bb2f-f99d-46c0-85d8-b420ef4c4375.jpg,0cb6b7b6,train,0.34268149733543396
/data/public/dataset/kaputt/data/train/reference-data/crop/b55768b6-d611-4b48-b039-0c4912bf492e.jpg,2bceb6fa,train,0.3993430733680725
/data/public/dataset/kaputt/data/train/reference-data/crop/bb9ba25c-8ca9-438e-bc82-802d12761cee.jpg,2bceb6fa,train,0.5288375616073608
/data/public/dataset/kaputt/data/train/reference-data/crop/82dc9e18-fe24-49a7-aee4-9eda0f194d9d.jpg,2bceb6fa,train,0.6428809762001038
/data/public/dataset/kaputt/data/train/reference-data/crop/ccb1394f-54dc-4a5d-901c-e0b1f07957b7.jpg,35c00f75,train,0.7732163667678833
/data/public/dataset/kaputt/data/train/reference-data/crop/0f1eb471-93aa-4ed2-a2aa-110ff38e02fd.jpg,35c00f75,train,0.2018132209777832
/data/public/dataset/kaputt/data/train/reference-data/crop/e7452eaf-703f-4733-8973-d527ab50421e.jpg,35c00f75,train,0.2024431824684143
/data/public/dataset/kaputt/data/train/reference-data/crop/12b7c4a5-9a49-4c22-ae31-d9645ac8b2a5.jpg,a417739d,train,0.4411914348602295
/data/public/dataset/kaputt/data/train/reference-data/crop/cd0840fa-8964-45f0-b8d9-ec3a05f5be78.jpg,a417739d,train,0.3937346637248993
/data/public/dataset/kaputt/data/train/reference-data/crop/fb0a89d4-ea28-47a3-87ce-327d682db7d2.jpg,a417739d,train,0.39466747641563416
/data/public/dataset/kaputt/data/train/reference-data/crop/3666ce80-85eb-4181-bfd7-ee1867fcf04b.jpg,493ed904,train,0.16079244017601013
/data/public/dataset/kaputt/data/train/reference-data/crop/4f41e531-ee3a-4dfb-ac21-a893e16c9f8e.jpg,493ed904,train,0.2635993957519531
/data/public/dataset/kaputt/data/train/reference-data/crop/cffec533-bffe-431f-9f8e-9a62a5a35e15.jpg,493ed904,train,0.24436300992965698
/data/public/dataset/kaputt/data/train/reference-data/crop/f999be2f-186f-44c6-8a91-11d084f75682.jpg,02dd8c63,train,0.3178495764732361
/data/public/dataset/kaputt/data/train/reference-data/crop/1bf7c216-50e1-450e-a6da-7b292b95c66e.jpg,02dd8c63,train,0.35220178961753845
/data/public/dataset/kaputt/data/train/reference-data/crop/0109638f-be0b-4b23-9372-c6a58f85696c.jpg,02dd8c63,train,0.7386690378189087
/data/public/dataset/kaputt/data/train/reference-data/crop/2db7a05e-01c0-47fc-80f6-64b22c3c5e91.jpg,48c51bd3,train,0.19993211328983307
/data/public/dataset/kaputt/data/train/reference-data/crop/1a88dd99-6117-46f5-9593-7f9be8e9cb5b.jpg,48c51bd3,train,0.3656831979751587
/data/public/dataset/kaputt/data/train/reference-data/crop/bf6c491a-8e08-41ea-9a61-3b941adbe20a.jpg,48c51bd3,train,0.27125170826911926
/data/public/dataset/kaputt/data/train/reference-data/crop/62b41da4-ad88-49dd-831f-dbe91d1def3f.jpg,6b9f0ce4,train,0.3897787928581238
/data/public/dataset/kaputt/data/train/reference-data/crop/cd81f03b-2237-4dc1-b8ae-41e69615bb7c.jpg,6b9f0ce4,train,0.33829569816589355
/data/public/dataset/kaputt/data/train/reference-data/crop/1bc441b4-7d85-41d5-80db-48bd311f2a4b.jpg,6b9f0ce4,train,0.340046763420105
/data/public/dataset/kaputt/data/train/reference-data/crop/743fe8e6-fa5c-4117-996a-4c8ec7cd6690.jpg,1aac8a35,train,0.38606879115104675
/data/public/dataset/kaputt/data/train/reference-data/crop/062a3cac-7e78-415e-bdde-8db6a3657234.jpg,1aac8a35,train,0.19072401523590088
/data/public/dataset/kaputt/data/train/reference-data/crop/0d2030a4-1157-4654-9253-af224ca10bad.jpg,1aac8a35,train,0.33220207691192627
/data/public/dataset/kaputt/data/train/reference-data/crop/2a3d897e-cdfa-469b-897c-583ae6e808d5.jpg,b52d3f80,train,0.7118317484855652
/data/public/dataset/kaputt/data/train/reference-data/crop/57cb190c-4fc1-478c-9eb7-ca101688d464.jpg,b52d3f80,train,0.5845083594322205
/data/public/dataset/kaputt/data/train/reference-data/crop/95bc53e8-aff2-47ea-a63c-ed4ae5fb3657.jpg,b52d3f80,train,0.3081902265548706
/data/public/dataset/kaputt/data/train/reference-data/crop/d623e6f6-173c-4ae6-9bfc-06fba6ff0dd2.jpg,c5f6318f,train,0.267408162355423
/data/public/dataset/kaputt/data/train/reference-data/crop/38ae71e5-2a37-4c6d-ad09-e333e386dbbf.jpg,c5f6318f,train,0.2011847198009491
/data/public/dataset/kaputt/data/train/reference-data/crop/7caba981-763b-4074-802f-9b3e1429d65f.jpg,c5f6318f,train,0.5647587180137634
/data/public/dataset/kaputt/data/train/reference-data/crop/0a645f5b-3b20-4512-96d3-3f281217985b.jpg,061f4260,train,0.37410447001457214
/data/public/dataset/kaputt/data/train/reference-data/crop/3e5b8832-9a9a-454a-9cf6-14a42c5ae094.jpg,061f4260,train,0.39864054322242737
/data/public/dataset/kaputt/data/train/reference-data/crop/641fa664-05d4-449d-8753-2c7f971b836b.jpg,061f4260,train,0.23581159114837646
/data/public/dataset/kaputt/data/train/reference-data/crop/d6d7ff88-529f-4c32-b2c0-cc7d9de725bb.jpg,3e76af18,train,0.1276526302099228
/data/public/dataset/kaputt/data/train/reference-data/crop/9e0c15d5-13e9-4759-a2a1-0f314bdb8c49.jpg,3e76af18,train,0.12043881416320801
/data/public/dataset/kaputt/data/train/reference-data/crop/00eb2c9f-cd92-4954-930b-65edaa28e029.jpg,3e76af18,train,0.09073548763990402
/data/public/dataset/kaputt/data/train/reference-data/crop/aef3fb6a-40cc-4cda-beeb-f69ab9abb917.jpg,9146bef2,train,0.4813319444656372
/data/public/dataset/kaputt/data/train/reference-data/crop/52135c03-c135-468c-b58e-ec39425a0909.jpg,9146bef2,train,0.49609383940696716
/data/public/dataset/kaputt/data/train/reference-data/crop/16832237-0bfa-42e1-9f82-f3c82fcf0f4c.jpg,9146bef2,train,0.49597176909446716
/data/public/dataset/kaputt/data/train/reference-data/crop/bfcd6517-f43a-4755-9b1f-09b70a43b62a.jpg,6c99e921,train,0.5426208972930908
/data/public/dataset/kaputt/data/train/reference-data/crop/f676194a-23f0-437e-8d95-0757b03ef9a7.jpg,6c99e921,train,0.8134608268737793
/data/public/dataset/kaputt/data/train/reference-data/crop/201a650c-71c5-47c6-9c74-e148859af136.jpg,6c99e921,train,0.633863627910614
/data/public/dataset/kaputt/data/train/reference-data/crop/a86f6d3d-7762-4ef7-ae3e-a0f3723a75bd.jpg,801f02bc,train,0.485782653093338
/data/public/dataset/kaputt/data/train/reference-data/crop/082a67d8-aef4-4a05-b57b-368bf6a29454.jpg,801f02bc,train,0.19132769107818604
/data/public/dataset/kaputt/data/train/reference-data/crop/84eeee83-65fd-4f3f-80ed-815d372c6834.jpg,801f02bc,train,0.21272224187850952
/data/public/dataset/kaputt/data/train/reference-data/crop/3bb2cf2c-3dac-43cf-a7cc-32bc7cb6bc78.jpg,d71ff912,train,0.18535663187503815
/data/public/dataset/kaputt/data/train/reference-data/crop/ecaaa718-4bfd-4912-84eb-ba866635b6f1.jpg,d71ff912,train,0.2024431824684143
/data/public/dataset/kaputt/data/train/reference-data/crop/95c6a6fe-cbb2-4e60-8b75-6a25507a9331.jpg,d71ff912,train,0.19993211328983307
/data/public/dataset/kaputt/data/train/reference-data/crop/63240dbc-d0ab-4555-8e35-2e96065dd4a4.jpg,06f7e5e4,train,0.43860483169555664
/data/public/dataset/kaputt/data/train/reference-data/crop/1856ab47-1c10-48d0-87c7-470c2b7ccba1.jpg,06f7e5e4,train,0.6313670873641968
/data/public/dataset/kaputt/data/train/reference-data/crop/f9cdccc9-e3ad-47f0-8e5a-18165416a928.jpg,06f7e5e4,train,0.23863890767097473
/data/public/dataset/kaputt/data/train/reference-data/crop/f9423490-5826-4305-8797-f90d6011c770.jpg,aa7f3ed1,train,0.3090237081050873
/data/public/dataset/kaputt/data/train/reference-data/crop/491faacb-4327-401a-a90f-767717a7ffa9.jpg,aa7f3ed1,train,0.1919327974319458
/data/public/dataset/kaputt/data/train/reference-data/crop/8f3ff5f6-6cb0-4cbc-ae12-5bbeb8f9608c.jpg,aa7f3ed1,train,0.32039588689804077
/data/public/dataset/kaputt/data/train/reference-data/crop/69f0beb2-51fe-4a19-b30d-89d16496fa0f.jpg,81012df3,train,0.14175599813461304
/data/public/dataset/kaputt/data/train/reference-data/crop/a5625f9c-754d-4686-8eba-a6f62b96f8a6.jpg,81012df3,train,0.19314737617969513
/data/public/dataset/kaputt/data/train/reference-data/crop/53e37eae-52ca-4213-888b-9e379ecdb914.jpg,5b7c95a0,train,0.14854055643081665
/data/public/dataset/kaputt/data/train/reference-data/crop/fdbff4bb-03a9-45a0-a7f0-c3d33508ec81.jpg,5b7c95a0,train,0.43615666031837463
/data/public/dataset/kaputt/data/train/reference-data/crop/e7be6d45-8a62-4dbe-8ab9-991020960e53.jpg,5b7c95a0,train,0.21272224187850952
/data/public/dataset/kaputt/data/train/reference-data/crop/c14e7101-55ca-4c1e-8db7-7a5e10d863be.jpg,ddf7b1f6,train,0.19744445383548737
/data/public/dataset/kaputt/data/train/reference-data/crop/b7ffa78d-ae4c-4926-9e16-5a95cae20717.jpg,ddf7b1f6,train,0.3069423735141754
/data/public/dataset/kaputt/data/train/reference-data/crop/c7cb0606-ddae-439a-a8e5-60b7dee729ba.jpg,ddf7b1f6,train,0.1525365114212036
/data/public/dataset/kaputt/data/train/reference-data/crop/72ea85d2-d658-4eb4-9d78-c150ce6a61b3.jpg,b89b1982,train,0.6290912628173828
/data/public/dataset/kaputt/data/train/reference-data/crop/b96c4aa8-1abd-43da-b47a-bfb94bd22aa2.jpg,b89b1982,train,0.35197898745536804
/data/public/dataset/kaputt/data/train/reference-data/crop/e3e92984-7a3e-47f3-9c96-bcec325acfce.jpg,b89b1982,train,0.5677568912506104
/data/public/dataset/kaputt/data/train/reference-data/crop/ad16c1b5-b0d8-406a-9841-2670d15523f1.jpg,6aebd5fe,train,0.19868534803390503
/data/public/dataset/kaputt/data/train/reference-data/crop/cc30373a-1abd-457b-aa09-26a55c6f822a.jpg,6aebd5fe,train,0.22135069966316223
/data/public/dataset/kaputt/data/train/reference-data/crop/9bb479e5-f215-4494-92ce-13204e42ea84.jpg,6aebd5fe,train,0.21011725068092346
/data/public/dataset/kaputt/data/train/reference-data/crop/773e198a-5bc2-443c-80f3-53c0ce9aaf12.jpg,a2c8117a,train,0.7892336845397949
/data/public/dataset/kaputt/data/train/reference-data/crop/a8073780-2710-400a-83bb-1d756ea637e3.jpg,a2c8117a,train,0.5533846020698547
/data/public/dataset/kaputt/data/train/reference-data/crop/1c181d64-d8d7-45e6-b500-eb02e25b802e.jpg,a2c8117a,train,0.23970511555671692
/data/public/dataset/kaputt/data/train/reference-data/crop/c0033250-fc0c-4b48-ad9f-f5dd71994350.jpg,02097053,train,0.24041776359081268
/data/public/dataset/kaputt/data/train/reference-data/crop/eb8b0b27-1303-400d-a4cc-27ac6efd5859.jpg,35c7c138,train,0.3268083333969116
/data/public/dataset/kaputt/data/train/reference-data/crop/f53d5f45-6d44-4924-a9cf-a04477bef9d7.jpg,35c7c138,train,0.39940163493156433
/data/public/dataset/kaputt/data/train/reference-data/crop/a43dd723-2de1-49e0-86c0-a76247217a26.jpg,35c7c138,train,0.2330075204372406
/data/public/dataset/kaputt/data/train/reference-data/crop/0500229f-194c-4389-b971-59d4dedad462.jpg,6adc9bd8,train,0.6918097138404846
/data/public/dataset/kaputt/data/train/reference-data/crop/78f1240d-48b0-49a1-a8cf-0671113f6d01.jpg,6adc9bd8,train,0.43290233612060547
/data/public/dataset/kaputt/data/train/reference-data/crop/7d562f16-0a6c-4034-ae1d-29a442b6f99e.jpg,6adc9bd8,train,0.4580456614494324
/data/public/dataset/kaputt/data/train/reference-data/crop/4547249a-9b6a-443c-9fb5-c5264ba20fa8.jpg,e12337fc,train,0.22953520715236664
/data/public/dataset/kaputt/data/train/reference-data/crop/064e009d-d7c4-4aec-a362-545851bc60e4.jpg,e12337fc,train,0.08570927381515503
/data/public/dataset/kaputt/data/train/reference-data/crop/b1e092e7-1a31-468c-b3f2-ab9fc068c700.jpg,e12337fc,train,0.2011847198009491
/data/public/dataset/kaputt/data/train/reference-data/crop/d53109a4-3b56-4d59-b393-c82016992c26.jpg,2441127a,train,0.5494215488433838
/data/public/dataset/kaputt/data/train/reference-data/crop/6c61f1a2-fd39-4528-a574-6983ba8d7eeb.jpg,2441127a,train,0.8577680587768555
/data/public/dataset/kaputt/data/train/reference-data/crop/fb96384a-f72f-4872-ad18-f1bc6aa8bb67.jpg,2441127a,train,0.418221652507782
/data/public/dataset/kaputt/data/train/reference-data/crop/a1ff7f06-2c11-405f-881e-ca2549275bdf.jpg,d8665647,train,0.2351084053516388
/data/public/dataset/kaputt/data/train/reference-data/crop/8abe3669-b53b-4c8c-8541-1200bd36b7d1.jpg,d8665647,train,0.1761041283607483
/data/public/dataset/kaputt/data/train/reference-data/crop/610c185d-8438-4710-92f5-cc30266bf905.jpg,d8665647,train,0.16830943524837494
/data/public/dataset/kaputt/data/train/reference-data/crop/b74ae997-27e4-411c-8218-a9bb0313435f.jpg,9325f704,train,0.3590269684791565
/data/public/dataset/kaputt/data/train/reference-data/crop/ee9e428d-beee-4d43-8d4e-f2669b7e40fe.jpg,9325f704,train,0.2970619201660156
/data/public/dataset/kaputt/data/train/reference-data/crop/55c02298-f5ce-4618-b834-11ec64d2decc.jpg,9325f704,train,0.2146914154291153
/data/public/dataset/kaputt/data/train/reference-data/crop/727d7fcf-408b-4926-946e-db863d6b27dc.jpg,0f5f20e9,train,0.87364661693573
/data/public/dataset/kaputt/data/train/reference-data/crop/122df0e7-a736-4e4a-af3e-1f9669b4d659.jpg,0f5f20e9,train,0.4145433008670807
/data/public/dataset/kaputt/data/train/reference-data/crop/1879c5af-54be-4e56-af4f-e36ec1b3267a.jpg,0f5f20e9,train,0.2372223287820816
/data/public/dataset/kaputt/data/train/reference-data/crop/3f4d0df9-f7fb-4a65-b39d-dbbdf0812a4a.jpg,3e1c34e1,train,0.18184365332126617
/data/public/dataset/kaputt/data/train/reference-data/crop/6e782dc4-f20c-4f58-aa51-a113ca9a4b66.jpg,3e1c34e1,train,0.12940272688865662
/data/public/dataset/kaputt/data/train/reference-data/crop/76933f02-2be7-4c58-a53b-c1cec809b2eb.jpg,3e1c34e1,train,0.2934044897556305
/data/public/dataset/kaputt/data/train/reference-data/crop/c8b00d15-bddc-4df5-b6e4-59359b0522bd.jpg,1e0efbde,train,0.6749081611633301
/data/public/dataset/kaputt/data/train/reference-data/crop/f94a3f1c-d7b7-454e-bf1c-a6e834b6e28a.jpg,1e0efbde,train,0.1937568634748459
/data/public/dataset/kaputt/data/train/reference-data/crop/2209828a-fefc-4978-ac5f-dcd19d46a036.jpg,1e0efbde,train,0.5376483201980591
/data/public/dataset/kaputt/data/train/reference-data/crop/cb8fc514-640a-4c1e-be7b-78f3226ff141.jpg,46b5c313,train,0.7004852294921875
/data/public/dataset/kaputt/data/train/reference-data/crop/9c041e08-db70-44d0-8946-5ef68112037a.jpg,46b5c313,train,0.5736784338951111
/data/public/dataset/kaputt/data/train/reference-data/crop/5c4ff83a-4102-4390-ad9b-b6b16efafd95.jpg,46b5c313,train,0.2483518272638321
/data/public/dataset/kaputt/data/train/reference-data/crop/065db4b3-3f07-4560-b6aa-ef23ce5447fc.jpg,a9bc2314,train,0.39688602089881897
/data/public/dataset/kaputt/data/train/reference-data/crop/745d608c-075b-4006-85cc-9eed48205007.jpg,a9bc2314,train,0.19253936409950256
/data/public/dataset/kaputt/data/train/reference-data/crop/9a150cf2-44ee-4203-be33-8721682e0508.jpg,a9bc2314,train,0.4359615743160248
/data/public/dataset/kaputt/data/train/reference-data/crop/977a1447-e40b-407d-980c-a3e8efbbbac4.jpg,1a656b4b,train,0.24798743426799774
/data/public/dataset/kaputt/data/train/reference-data/crop/089b7934-cc2f-4154-ba1c-2a292a124be1.jpg,1a656b4b,train,0.169956237077713
/data/public/dataset/kaputt/data/train/reference-data/crop/fb776690-eb15-470b-9b6c-717a73375501.jpg,1a656b4b,train,0.2934044897556305
/data/public/dataset/kaputt/data/train/reference-data/crop/f54f2bc2-889d-4d51-b8a0-0f45d1abb869.jpg,d1ebf256,train,0.2523840367794037
/data/public/dataset/kaputt/data/train/reference-data/crop/5b8df47a-9eef-41d0-b487-c341f6afdff7.jpg,d1ebf256,train,0.23440666496753693
/data/public/dataset/kaputt/data/train/reference-data/crop/daaf083f-04ce-4fa5-8e56-a9cae9917c71.jpg,2cb18ac0,train,0.44488129019737244
/data/public/dataset/kaputt/data/train/reference-data/crop/d52fba71-e8ce-4f1d-8445-49a57fbea4df.jpg,2cb18ac0,train,0.1766716092824936
/data/public/dataset/kaputt/data/train/reference-data/crop/0b6db2ee-c991-4c88-8892-a498ef996027.jpg,2cb18ac0,train,0.2841785252094269
/data/public/dataset/kaputt/data/train/reference-data/crop/f8c7c19a-9c99-4eb3-b33d-f9a52e3096de.jpg,2e118cda,train,0.7126322984695435
/data/public/dataset/kaputt/data/train/reference-data/crop/64ffd431-8072-4ad7-98b0-b4054f48b12a.jpg,2e118cda,train,0.25091278553009033
/data/public/dataset/kaputt/data/train/reference-data/crop/cedaf731-fb53-43ff-b3da-100422f40e1d.jpg,2e118cda,train,0.31111282110214233
/data/public/dataset/kaputt/data/train/reference-data/crop/7d059aa5-ee5e-415b-b975-38d3590bb1fb.jpg,607727b3,train,0.2913839817047119
/data/public/dataset/kaputt/data/train/reference-data/crop/1cd7cd87-b79f-4655-9851-9392fc5512e5.jpg,607727b3,train,0.1830088496208191
/data/public/dataset/kaputt/data/train/reference-data/crop/223806a9-9f48-4c96-9f98-00315b083b07.jpg,607727b3,train,0.25017932057380676
/data/public/dataset/kaputt/data/train/reference-data/crop/e52ec0f0-6a5a-49dc-bb3e-49c85733c9a0.jpg,ac5fc571,train,0.31933361291885376
/data/public/dataset/kaputt/data/train/reference-data/crop/f06b8748-0e63-4747-8ff9-55c94cdbbc45.jpg,ac5fc571,train,0.5429844260215759
/data/public/dataset/kaputt/data/train/reference-data/crop/db6ed2ac-429f-4435-be80-2f485b41313c.jpg,ac5fc571,train,0.3197582960128784
/data/public/dataset/kaputt/data/train/reference-data/crop/5c70de54-65d0-4d65-ba11-0e2f18357dd3.jpg,8b2d74a5,train,0.20497773587703705
/data/public/dataset/kaputt/data/train/reference-data/crop/8b46d90a-eaee-477f-8e4f-02511efdfa6d.jpg,8b2d74a5,train,0.2146914154291153
/data/public/dataset/kaputt/data/train/reference-data/crop/accea221-7a32-4cd3-a292-ffff6b59f73b.jpg,8b2d74a5,train,0.19132769107818604
/data/public/dataset/kaputt/data/train/reference-data/crop/56d2e499-fe07-4f38-b704-ab921d7906f4.jpg,00dc759d,train,0.39741209149360657
/data/public/dataset/kaputt/data/train/reference-data/crop/d42b0a7d-83ea-4fd7-a810-132531a8ab8e.jpg,00dc759d,train,0.4481847286224365
/data/public/dataset/kaputt/data/train/reference-data/crop/a94c3f59-1eda-4391-885f-7ecb808cc292.jpg,00dc759d,train,0.5890073776245117
/data/public/dataset/kaputt/data/train/reference-data/crop/c554fcd2-4ae9-4299-82a1-a63bd22e6800.jpg,5a51be28,train,0.4487282335758209
/data/public/dataset/kaputt/data/train/reference-data/crop/763480ea-9a89-4395-b084-551bdea6ce85.jpg,5a51be28,train,0.8354835510253906
/data/public/dataset/kaputt/data/train/reference-data/crop/2fd25d14-0cfa-434b-a564-5af121e9f6ab.jpg,5a51be28,train,0.6491339206695557
/data/public/dataset/kaputt/data/train/reference-data/crop/593290bf-101a-4b49-a9b8-879ba7999dc2.jpg,00aa43e5,train,0.5323035717010498
/data/public/dataset/kaputt/data/train/reference-data/crop/ceef9271-ff04-4957-924e-64929abc129a.jpg,00aa43e5,train,0.7648916244506836
/data/public/dataset/kaputt/data/train/reference-data/crop/7dab7799-5b66-48eb-983f-9f7c5b422e38.jpg,00aa43e5,train,0.7310585379600525
/data/public/dataset/kaputt/data/train/reference-data/crop/b6ad6638-835a-40f6-ba74-155e46beb51e.jpg,8dd1900b,train,0.7745833992958069
/data/public/dataset/kaputt/data/train/reference-data/crop/e8427900-41dc-44af-9b6c-0f07437567b0.jpg,8dd1900b,train,0.48950350284576416
/data/public/dataset/kaputt/data/train/reference-data/crop/0293ccc2-c1dc-4db8-9f91-2c20f945ab62.jpg,8dd1900b,train,0.6233768463134766
/data/public/dataset/kaputt/data/train/reference-data/crop/f2f4dac2-d78f-47bc-814b-1a5d36602746.jpg,074d7039,train,0.8816148638725281
/data/public/dataset/kaputt/data/train/reference-data/crop/4b695881-7bda-499f-a695-945714f28baa.jpg,074d7039,train,0.8902942538261414
/data/public/dataset/kaputt/data/train/reference-data/crop/bf20650f-488b-40bc-958b-823494464375.jpg,074d7039,train,0.39864054322242737
/data/public/dataset/kaputt/data/train/reference-data/crop/0a436272-bfca-4815-ba5f-d46fee31dd57.jpg,9c00bf5d,train,0.873214840888977
/data/public/dataset/kaputt/data/train/reference-data/crop/5f1c666b-da80-46a1-b8e1-1e94bdbca2ea.jpg,9c00bf5d,train,0.3557748794555664
/data/public/dataset/kaputt/data/train/reference-data/crop/44ebdf32-3ee5-430f-a54a-743dfa49919b.jpg,9c00bf5d,train,0.34620964527130127
/data/public/dataset/kaputt/data/train/reference-data/crop/4101a90e-7cee-484a-ab70-ab90797cb95b.jpg,16521bfe,train,0.2632204592227936
/data/public/dataset/kaputt/data/train/reference-data/crop/01944cd6-1482-4067-acf1-04337379027f.jpg,16521bfe,train,0.4660557210445404
/data/public/dataset/kaputt/data/train/reference-data/crop/44fe7f7c-5310-4f94-80c3-6dcf539af25f.jpg,16521bfe,train,0.83601975440979
/data/public/dataset/kaputt/data/train/reference-data/crop/ef1551d4-ebf1-4031-8df0-56ba18d643cc.jpg,7b991ba6,train,0.22953520715236664
/data/public/dataset/kaputt/data/train/reference-data/crop/6973e79e-a369-40d6-a9d6-5b27fc5fa735.jpg,7b991ba6,train,0.1661335527896881
/data/public/dataset/kaputt/data/train/reference-data/crop/65ac7885-2561-4912-ae2a-535ef5510997.jpg,7b991ba6,train,0.17895591259002686
/data/public/dataset/kaputt/data/train/reference-data/crop/cdc01daf-ba5d-4919-a0f2-46a6ca3d8e4d.jpg,f3ff8372,train,0.2330075204372406
/data/public/dataset/kaputt/data/train/reference-data/crop/0dcd9c7c-d24b-454a-b355-a7841a43a3a6.jpg,f3ff8372,train,0.1859472095966339
/data/public/dataset/kaputt/data/train/reference-data/crop/6668e8c8-dc63-4076-910f-a2c46c96a7ff.jpg,f3ff8372,train,0.31447145342826843
